id,tweet_id,author,text
1233356831713644544,net_science,b'Classes of critical avalanche dynamics in complex networks. (arXiv:2002.11831v1 [physics.soc-ph]) https://t.co/dcSXNvLGp3'
1232984704405639168,net_science,b'RT @MetExplore: Position still opened to do some exciting network science in biology!! @net_science @SfbiFr @MetaboNews https://t.co/tHlVLd'
1232206599441330177,net_science,b'Steering complex networks toward desired dynamics. (arXiv:2002.09922v1 [physics.soc-ph]) https://t.co/Qk98Qph7ic'
1232206379856822272,net_science,b'Allotaxonometry and rank-turbulence divergence: A universal instrument for comparing complex systems. (arXiv:2002.0 https://t.co/Do1wqlSlKk'
1231247077704916996,net_science,b'Echo in complex networks https://t.co/uNxmq3rnuX'
1230486428158656512,net_science,b'Nonmassive immunization to contain spreading on complex networks https://t.co/9gUxifQ71E'
947121195480158208,mmdkhosravi,"b'RT @stevenstrogatz: Complexity Explorables - free interactive apps for exploring complex systems in physics, biology, epidemiology, ... htt'"
1196872310764003330,c_stadtfeld,b'Structural groups in social networks are often characterized by a high proportion of negative ties between them. Co https://t.co/jiWPqokWwK'
1142163843197673477,c_stadtfeld,b'RT @kerstinsailer: Fantastic to see so many great women in network science #WiNS being recognised at @SocNetAnalysts #sunbelt2019 - Katie F'
1077534722069327872,c_stadtfeld,b'The data were collected as part of the #SwissStudentLife study. We show how densely-knit social networks emerge wit https://t.co/ANsEKWG1uI'
1077534717040381952,c_stadtfeld,b'Exciting to see our new paper out in @PNASNews ! Do informal social networks at university explain academic failure https://t.co/c3Qmxt4qFa'
1077496130194296833,c_stadtfeld,b'RT @EricTopol: Academic success or failure?\nThe pivotal importance of social networks\n@PNASNews https://t.co/2c92pyBTfa by @c_stadtfeld @ET'
1010986096455503873,c_stadtfeld,"b'RT @zpneal: Hugely influential, but the start of network science?\nHere are some other anniversaries:\n81 years of sociometry (Moreno)\n77 yea'"
1247951774553645058,mtizzoni,b'RT @alainbarrat: Measuring social networks in primates: wearable sensors versus direct observations | Proceedings of the Royal Society A: M'
1247425044990607361,mtizzoni,b'RT @thilogross: New Special Issue Call from PLoS One: Cities as complex systems\n\nhttps://t.co/03LMBKWsaf https://t.co/TDZ74egjeo'
1196872774578556929,TimonElmer,b'RT @c_stadtfeld: Structural groups in social networks are often characterized by a high proportion of negative ties between them. Could neg'
1077550873335812096,TimonElmer,b'RT @c_stadtfeld: Exciting to see our new paper out in @PNASNews ! Do informal social networks at university explain academic failure and su'
1197207465760362499,GuidoCaldarelli,b'RT @SamirSuweis: OPEN post-doc position @LIPh_Lab on statistical physics of complex systems. Full description here: https://t.co/7yDCAF8bs3'
1153367777694113792,GuidoCaldarelli,"b""RT @fdlevi: Nature Comms is looking for an editor to handle statistical physics, nonlinear physics, network science and related topics. It'"""
1218949918997397505,emilio__ferrara,b'RT @yy: Why do we want to study network science? A video for my Network Science course at @IULuddy @IUBloomington: https://t.co/GHJwfLFtbg'
1187158908990705664,emilio__ferrara,b'RT @alexvespi: Systematic comparison between methods for the detection of influential spreaders in complex networks\n\nperformance of the va'
1135895357538390016,ancsaaa3,"b""RT @_kenny_joseph: The schedule for next week's ICWSM workshop on complex systems &amp; algorithmic bias is live! Its a crazy awesome lineup, i"""
167654558649171968,ancsaaa3,"b""RT @suneman: if you're a talented student interested in complex networks, i'm offering a fully funded phd scholarship! more info: http:/ ..."""
1246889324886491139,networkspapers,b'Phys. Rev. E: Quasiperiodic dynamics and a Neimark-Sacker bifurcation in nonlinear random walks on complex networks\nhttps://t.co/g6KSbbaa4A'
1246643656104325120,networkspapers,b'Phys. Rev. E: Nonmassive immunization to contain spreading on complex networks\nhttps://t.co/3KMdAXIcim'
1246123414584254464,networkspapers,b'Phys. Rev. E: Machine learning dynamical phase transitions in complex networks\nhttps://t.co/H4B0AR3C1r'
1245685758314373121,networkspapers,b'PNAS: The impossibility of low-rank representations for triangle-rich complex networks [Computer Sciences]\nhttps://t.co/T3sJ47mDGO'
1244958855307681792,networkspapers,b'Appl. Network Sci.: Optimal shattering of complex networks\nhttps://t.co/XyypKgLjDU'
1243978380682428416,networkspapers,b'Phys. Rev. E: Identification of intrinsic long-range degree correlations in complex networks\nhttps://t.co/Jy9f510d1D'
1243976811719135232,networkspapers,b'PNAS: The effects of evolutionary adaptations on spreading processes in complex networks [Engineering]\nhttps://t.co/FWUtLHDLWP'
1243009979763896321,networkspapers,b'Phys. Rev. E: High-order couplings in geometric complex networks of neurons\nhttps://t.co/Rzk8BD9kP6'
1235463639995502592,networkspapers,b'Phys. Rev. E: Echo in complex networks\nhttps://t.co/ZXIlYuy56s'
1234660358373007367,networkspapers,b'Phys. Rev. E: Resilience centrality in complex networks\nhttps://t.co/wWjrZDp8x9'
1230959887993229313,networkspapers,b'Phys. Rev. E: Reduction of oscillator dynamics on complex networks to dynamics on complete graphs through virtual f https://t.co/SYtoD1Etjn'
1230958600547454976,networkspapers,b'Sci. Rep.: A detailed characterization of complex networks using Information Theory\nhttps://t.co/a69epvem0k'
1230529019252219906,networkspapers,b'Phys. Rev. E: Origin of the log-normal popularity distribution of trending memes in social networks\nhttps://t.co/7eLCy8H24m'
1230221809263546369,networkspapers,b'PNAS: Reciprocity and behavioral heterogeneity govern the stability of social networks [Psychological and Cognitive https://t.co/02NMeanDcy'
1225453600899575810,networkspapers,b'Appl. Network Sci.: On community structure in complex networks: challenges and opportunities\nhttps://t.co/RnfA4KGBc0'
1217227230616719360,networkspapers,b'Phys. Rev. E: Absorbing random walks interpolating between centrality measures on complex networks\nhttps://t.co/x9ouXvi8zg'
1217223254022197254,networkspapers,b'Appl. Network Sci.: About complexity of complex networks\nhttps://t.co/fApsxsDGHS'
1210941737822310400,networkspapers,b'J. Complex Networks: Network depth: identifying median and contours in complex networks\nhttps://t.co/T6Br9NEY2Z'
1210940232536858624,networkspapers,b'Phys. Rev. E: Efficient spread-size approximation of opinion spreading in general social networks\nhttps://t.co/0R1UCd6UQo'
1184098037729247233,networkspapers,b'Phys. Rev. E: Scalar model of flocking dynamics on complex social networks\nhttps://t.co/VBLFfmMQJg'
1178473448257048577,networkspapers,b'J. Complex Networks: Do zealots increase or decrease the polarization of social networks?\nhttps://t.co/XQx6uddYWG'
1176834729640902657,networkspapers,b'PNAS: What network motifs tell us about resilience and reliability of complex networks [Engineering]\nhttps://t.co/IdLCiIqGAd'
1175050426296819713,networkspapers,b'Nature: Information gerrymandering in social networks skews collective decision-making\nhttps://t.co/gdhNxnX9nu'
1175050234801659905,networkspapers,b'Phys. Rev. E: Controllability limit of edge dynamics in complex networks\nhttps://t.co/ai1ODEatJp'
1175050172176490498,networkspapers,b'Phys. Rev. E: Scale-variant topological information for characterizing the structure of complex networks\nhttps://t.co/TQFzMbPjm8'
1175049725940252672,networkspapers,"b'Appl. Network Sci.: CDLIB: a python library to extract, compare and evaluate communities from complex networks\nhttps://t.co/5BCxxeTDvd'"
1172180435004264449,networkspapers,b'J. Complex Networks: Stronger trust and privacy in social networks via local cooperation1\nhttps://t.co/166qyRoE1G'
1171795059945218049,networkspapers,b'Nature: How social networks can be used to bias votes\nhttps://t.co/vVl6lLjiwJ'
1169987212886315008,networkspapers,b'Appl. Network Sci.: Bot stamina: examining the influence and staying power of bots in online social networks\nhttps://t.co/qk8iJqvAZb'
1169986912586739712,networkspapers,b'Phys. Rev. E: Chimera state in complex networks of bistable Hodgkin-Huxley neurons\nhttps://t.co/cjfvrjeND6'
1169244050429530112,networkspapers,b'J. Complex Networks: Influencer identification in dynamical complex systems\nhttps://t.co/kztlRSY12o'
1166058746180702208,networkspapers,b'Appl. Network Sci.: A complex networks approach to find latent clusters of terrorist groups\nhttps://t.co/kEqc3pc8UZ'
1166055704823848961,networkspapers,b'Nat. Hum. Behav.: Homophily and minority-group size explain perception biases in social networks\nhttps://t.co/bkWupSeUlL'
1164526402705793024,networkspapers,b'Phys. Rev. E: Persistent homology of complex networks for dynamic state detection\nhttps://t.co/UuqMyPilAG'
1163698152739938306,networkspapers,b'Phys. Rep.: Coevolution spreading in complex networks\nhttps://t.co/uceLuqenBL'
1163697709469065216,networkspapers,b'J. Complex Networks: A semi-parametric statistical test to compare complex networks\nhttps://t.co/B9wFSOpLLI'
1204267998741184512,aaronclauset,b'RT @rrrlw: The ICON #rstats package provides useRs w/ complex systems/networks data from the ICON database curated by @aaronclauset and tea'
1202936720850710528,aaronclauset,"b""RT @sfiscience: Journalists: Want to spend a month in Santa Fe learning about complex systems?\n\nAnnouncing the Santa Fe Institute's Complex"""
1174692918503923712,aaronclauset,"b'Excited to share a new preprint ""Stacking models for nearly optimal link prediction in complex networks,"" led by https://t.co/C7kxxiv0o3'"
1230533556511834112,NetworCSS,"b'RT @IBEI: ""Cooking makes you happier than eating. So does statistical analysis of social networks"" Keiichi Satoh @helsinkiuni is guiding #P'"
1219147704196042752,NetworCSS,b'RT @demivasques: Come to discuss the structure of social networks at the poster  session today! Poster 112 \n#NetSciX2020 \n#bipartitenetwork'
1195352361914523651,NetworCSS,"b'RT @JariSaramaki: Postdoc wanted  network science, public transport networks, cities, etc, with me &amp; @milosplanner (please share!) https:/'"
1168792444772716544,NetworCSS,b'RT @ingo_S: Thanks to all the participants of our tutorial on higher-order models of time-stamped social networks at #eurocss2019 in Zrich'
1150341274274336769,NetworCSS,b'RT @OxfordEconNet: Day 2. @TahaYasseri gives a very nice introduction to social networks + hands-on tutorial on using @Gephi to draw nice n'
1072901576782741504,TahaYasseri,b'Modelling minorities in social networks is being presented by @mstrohm at #complexnetworks18: minorities receive le https://t.co/wSRwoaazDN'
1051867042180202496,TahaYasseri,"b'New Preprint: ""Social capital predicts corruption risk in towns: settlements w fragmented social networks have high https://t.co/G0Mnx5x1Pq'"
1007631272557076480,TahaYasseri,b'RT @denadai2: There are two mechanisms driving link creation: Activity and Attractiveness. A random walk study of social networks @lau_rett'
1247742287443947522,DynamicsSIAM,b'RT @stevenstrogatz: @CarlosKirjner @michaelgarfield The opening section of my article exploring complex networks addresses the question o'
1247391369296896000,DynamicsSIAM,b'RT @thilogross: New Special Issue Call from PLoS One: Cities as complex systems\n\nhttps://t.co/03LMBKWsaf https://t.co/TDZ74egjeo'
1247801849144467457,iniguezg,b'RT @net_science: Unveiling causal interactions in complex systems [Applied Physical Sciences] https://t.co/HfpEQ8qSxx'
1247439075730210817,iniguezg,b'RT @thilogross: New Special Issue Call from PLoS One: Cities as complex systems\n\nhttps://t.co/03LMBKWsaf https://t.co/TDZ74egjeo'
1247438781055225862,iniguezg,b'RT @net_science: Binary-state dynamics on complex networks: Stochastic pair approximation and beyond. (arXiv:2004.02791v1 [physics.soc-ph])'
1247172234801819649,iniguezg,b'Latest in arXiv: Our perspective on how the rigor of graph theory and the phenomenology of network science can be j https://t.co/np3GZZf7lE'
1242746431900979200,iniguezg,b'RT @HirokiSayama: It seems people have finally realized complex systems and network sciences are important\n\nSome relevant links:\nhttps://t.'
1232208121482838016,iniguezg,b'RT @net_science: Steering complex networks toward desired dynamics. (arXiv:2002.09922v1 [physics.soc-ph]) https://t.co/Qk98Qph7ic'
1214976539105923074,iniguezg,b'RT @alexvespi: Centrality anomalies in complex networks as a result of model over-simplification\n\nMany studies still focus on unweighted u'
1210675347605409794,iniguezg,b'RT @alexvespi: Using machine learning to predict extreme events in complex systems\n\ndeep learning strategy is proposed to predict the extr'
1208016736739635200,iniguezg,b'RT @JariSaramaki: Do you want to study complex systems? https://t.co/zTYHTUC1o1. admissions open until 3.1.2020! #MSc #complexity https://t'
1207735562511228928,iniguezg,"b""RT @fdlevi: With other Nature editors we've put together a collection of network science-related papers from our journals. You can find it"""
1201987143419211778,iniguezg,b'RT @net_science: Game theoretical inference of human behavior in social networks https://t.co/Hrbu69YyjI'
1198250781796962305,iniguezg,"b'RT @jkbren: are you kidding me, this is amazing \n\nSummer Institute in Network Science: \n- 2 weeks of nonstop network science\n- 2 different'"
1197443958680571904,iniguezg,"b""RT @spcornelius: We're hiring! If you like complex systems--and I know you do--then you should apply for this new tenure-track position @Ry"""
1194766184434016256,iniguezg,b'RT @net_science: A detailed characterization of complex networks using Information Theory https://t.co/7kfHbVTxF3'
1179516786166947840,iniguezg,"b'RT @santo_fortunato: Long live Accelnet-MultiNet, the first international exchange program in network science! @IUNI @alexvespi @IUSICE  ht'"
1175708512472772610,iniguezg,"b'RT @masonporter: When you finish a PhD in complex systems, they take you to a special room and tell you that people are not actually partic'"
1169534597538942976,iniguezg,"b'RT @estebanmoro: We have just published our last work about ""how to hide one\'s relationships"" in social networks https://t.co/W3BRZdQFas\nwi'"
1163733118232223745,iniguezg,b'RT @net_science: Homophily on social networks changes evolutionary advantage in competitive information diffusion. (arXiv:1908.05992v1 [phy'
1161140165097791488,iniguezg,b'RT @fariba_k: Our journey through a personal quest: How do social networks shape our perceptions?  https://t.co/wY9DJ9Tjo2'
1248314507346055168,BehavEcolPapers,b'RT @OhioStateNews: Lightweight wireless network that has enabled precise mapping of vampire bats social networks could be used to track ot'
1247547063404859392,BehavEcolPapers,"b'Evaluating the social networks of four flocks of captive flamingos over a five-year period: Temporal, environmental https://t.co/ewcjEVZucN'"
1247172768422146049,fede7j,b'RT @iniguezg: Latest in arXiv: Our perspective on how the rigor of graph theory and the phenomenology of network science can be joined to p'
1235166677563826176,fede7j,b'RT @dnds_ceu: Federico @fede7j and colleagues just published a new work on hunter-gatherer social networks.\nYou can read more about it here'
1223369696122212352,fede7j,"b'RT @furkangursoy34: We, young complex systems researchers around the world, spent the last week in Charmey working on research projects and'"
1220108673164488704,fede7j,"b'RT @HirokiSayama: .@barabasi, final keynote of #NetSciX2020, discusses the controllability of complex networks\n@NetSciX2020 https://t.co/84'"
1219226789744201730,fede7j,b'RT @alainbarrat: Measuring social networks in primates: wearable sensors vs. direct observations https://t.co/eJC1h2HGj7  with @velaiola. A'
1249673001404182528,PLOS,b'RT @OhioStateNews: Lightweight wireless network that has enabled precise mapping of vampire bats social networks could be used to track ot'
1242835150356054016,PNASNews,"b'In this issue: Signs of international trade in Chinese porcelain, Stone-Age social networks, and how killer whales https://t.co/Ia2H1v2zzY'"
1240352514094047233,PNASNews,b'Ostrich eggshell beads reveal evidence of macroscale social networks in ancient Africa: https://t.co/Sf3cSWBRIc https://t.co/6CdeYr1vzt'
1207694634534744064,fdlevi,"b""With other Nature editors we've put together a collection of network science-related papers from our journals. You https://t.co/Sz0Gnr2Hpt"""
1203073217742737410,fdlevi,b'RT @barabasi: A great way to further network science-- be an editor at Nature Communications.  They are hiring:\nhttps://t.co/GY8YLpodFG'
1161303361410535426,fdlevi,"b""RT @NatureHumBehav: People's biases in social perception can be explained by the structure of their social networks, without assuming biase"""
1154334662392721408,fdlevi,"b""RT @fdlevi: Nature Comms is looking for an editor to handle statistical physics, nonlinear physics, network science and related topics. It'"""
1153292971611217920,fdlevi,"b'Nature Comms is looking for an editor to handle statistical physics, nonlinear physics, network science and related https://t.co/ByAlOUsMw2'"
1110465600105693184,fdlevi,b'RT @net_science: From networks to optimal higher-order models of complex systems https://t.co/nGQxFVBR58'
1110320083002425345,fdlevi,"b'RT @NaturePhysics: Higher-order network models informed by rich data offer new opportunities for understanding complex systems, as argued b'"
1090656851044286464,fdlevi,b'RT @alexvespi: Spatiotemporal signal propagation in complex networks\n\nlinking the topology of a network to the observed spatiotemporal spr'
1089996342225760257,fdlevi,b'RT @baruchbarzel: At last! \nRead how signals propagate in complex networks.\n\nAnd dont forget to help us propagate THIS signal (RT).\n\nThanks'
1089940714073571328,fdlevi,b'RT @NaturePhysics: Spatiotemporal signal propagation in complex networks https://t.co/SZyrqN0l9Y'
1070636491733389313,fdlevi,b'RT @kcore_analytics: The multidisciplinary roots of complex systems @kcore_analytics  @nature @NaturePhysics #PujiangInnovationF \nFor more'
1012579958261248000,ChSteglich,b'RT @msantolini: Social networks vs network science: two disjoint communities with different founding myths and founding scholars (soc'
793393452386058240,ChSteglich,"b""Gender under-investigated in studies of adolescents' social networks, strongly segregated networks set stage for la https://t.co/QLx1r1L0jw"""
1225728078003015680,Raabe_Isabel,b'Looking forward to it! If you are interested in how you can combine social networks and decision games to measure c https://t.co/Muj4VA8XFW'
1178945334820687874,Raabe_Isabel,"b'Live from @ETH - @TimonElmer defending his doctoral dissertation on social networks and mental health. Way to go, T https://t.co/Al3XDrhy3n'"
1106089450503847937,Raabe_Isabel,b'RT @sara_geven: PhD vacancies at @uva_amcis and the #ICS! Including a project on the role of social networks in educatoinal inequality in t'
1219777524281962498,netsci2020,b'RT @NetSciX2020: Invited: Byungnam Kahng on Hybrid phase transitions in complex systems. #NetSciX2020 He also mentioned that Waseda Univers'
1207786134304165889,netsci2020,"b""RT @fdlevi: With other Nature editors we've put together a collection of network science-related papers from our journals. You can find it"""
1205506489089216513,netsci2020,b'Discover the first two teachers of the NETSCI MMXX school: two legends of network science !\nhttps://t.co/FVzaA8pLus https://t.co/4YJDVdnmKL'
907327725668638721,mv_tomasello,b'RT @ingo_S: A great new libary to visualize complex networks in tikz! https://t.co/XqdJMoWviO'
1215634939317645312,alexvespi,b'Social influence and interaction bias can drive emergent behavioural specialization and modular social networks acr https://t.co/83PDgGpw9H'
1214887191245197312,alexvespi,b'Centrality anomalies in complex networks as a result of model over-simplification\n\nMany studies still focus on unw https://t.co/VNRUUCUNyI'
1210581198931664896,alexvespi,b'Using machine learning to predict extreme events in complex systems\n\ndeep learning strategy is proposed to predict https://t.co/nFITIOQtvu'
1207815520566857729,alexvespi,b'Fantastic collection of network science papers published in Nature journals \nCollection team: @avklopper https://t.co/JjSJ5aqVa2'
1207654098335649793,alexvespi,"b'RT @alerizzo_: If you want to study network science, this is one of the places to be. I were 25 years younger, I would apply myself! https:'"
1202203744148045824,alexvespi,b'RT @complexcase: Brilliant catalogue of downloadable papers for the Dec 2019 complex networks conference. Already read through a dozen pape'
1201682236317286400,alexvespi,"b'RT @bdanubius: How is the wiring of the brain encoded? In ""A Genetic Model of the Connectome"" we take a network science approach to how a r'"
1178702051993407491,NatureHumBehav,"b'Are social networks changing due to online technology that curates our connections?\n\nTo answer this, we need an u https://t.co/4nxudGZyr9'"
1161284970817687555,NatureHumBehav,"b""People's biases in social perception can be explained by the structure of their social networks, without assuming b https://t.co/O8O2Sil2Oz"""
1220102969296740352,barabasi,"b'Want to take your network science for a ride in the industry? \nScipher, a network medicine company I helped get sta https://t.co/yZqm3gq8vp'"
1203063649230823424,barabasi,b'A great way to further network science-- be an editor at Nature Communications.  They are hiring:\nhttps://t.co/GY8YLpodFG'
1201658398242148352,barabasi,"b'RT @bdanubius: How is the wiring of the brain encoded? In ""A Genetic Model of the Connectome"" we take a network science approach to how a r'"
1176073802087878657,barabasi,b'Beginning a 6 year journey to define the mathematical foundations of network science. Lszl Lovsz speaking at the https://t.co/P6wLpsEJqu'
1082006795399426048,barabasi,"b'RT @harteltibor: How wonderful short movie about the resilience and collapse of complex systems, based on a recent paper published in Natur'"
1073192737648857088,barabasi,"b'""Want to master your professional and social networks to maximize recognition? Want to learn how to build productiv https://t.co/2YM46XHBY6'"
1069923561236807680,barabasi,b'Do you have the ambition to unveil the mathematical foundations of network science? We have two faculty positions a https://t.co/LGZ73zd7IB'
1067887892389928960,barabasi,b'How to 3D print complex networks? And how do we turn NETWORK science into ART? The answer is in our paper in Nature https://t.co/Al32QVVhgk'
1065998683819380736,barabasi,"b'RT @katjaQheuer: Now @barabasi on network science,the inner organising principles of networks &amp;their importance to understand the world at'"
1062055827199148032,barabasi,b'My answer to Is network science still very much ideal and theoretical and not getting the attention it should? https://t.co/SgsV6ux6e3'
1062048461036666881,barabasi,b'My answer to What does the future hold for network science in the coming decades? https://t.co/Bcc3JXf2oP'
1062045988188229634,barabasi,b'My answer to How are advances in network science helping the medical and healthcare industry? https://t.co/8LFWw1eY4W'
1062044041708294144,barabasi,b'My answer to What are the most interesting areas in network science right now (2018)? https://t.co/hMWg5XbwxX'
1247721836227461120,stevenstrogatz,b'RT @stevenstrogatz: @CarlosKirjner @michaelgarfield The opening section of my article exploring complex networks addresses the question o'
1247719731370635264,stevenstrogatz,b'@CarlosKirjner @michaelgarfield PDF of exploring complex networks is here: https://t.co/WZc6MlO5V3'
1247719382689689601,stevenstrogatz,b'@CarlosKirjner @michaelgarfield The opening section of my article exploring complex networks addresses the questi https://t.co/AZ383ydbSC'
1169826619877249025,SocNetAnalysts,b'RT @EricTopol: The science of information gerrymandering through social networks and how this was used to influence the US federal election'
1169825957873512448,SocNetAnalysts,"b'RT @UNCSociology: We are hiring a tenure track assistant professor in the areas of computational sociology, social networks, or other advan'"
1143684603003035649,SocNetAnalysts,b'*Best Plain Language*: Egocentric social networks moderate the effect of functional impairment on social activity i https://t.co/xarP2O9OiL'
1142086446892888064,SocNetAnalysts,b'RT @kerstinsailer: Fantastic to see so many great women in network science #WiNS being recognised at @SocNetAnalysts #sunbelt2019 - Katie F'
437299442447028224,SocNetAnalysts,"b""RT @BayeSNA: Don't miss the afternoon session on statistical methods for social networks! #Sunbelt14"""
1087999587028291584,sn_ethz,b'Our recent study published in #PNAS https://t.co/1p1Qz3at7e. The value of social networks in academic success. Stud https://t.co/UlvXt5D0oc'
1219580365855170560,netscisociety,b'RT @HirokiSayama: #NetSciX2020 afternoon invited speaker (1) Shlomo Havlin\ntalking about various network science applications to audience i'
1219245717639708673,netscisociety,"b'RT @droneale: Kicking off #NetSciX2020 is @HirokiSayama, the hardest working man in complex networks. AKA the James Brown of networks. http'"
1218104863751577600,netscisociety,b'Its great to see such a diversity of participation to #NetSciX2020 from the worldwide network science community! https://t.co/rtDsQCvGPO'
1206228931961065472,netscisociety,b'RT @netsci2020: Discover the first two teachers of the NETSCI MMXX school: two legends of network science !\nhttps://t.co/FVzaA8pLus\n@gin_bi'
1159395041741332480,netscisociety,"b'@chapakiti @official_SYNS @MishtyMuskan if you are looking for a job in network science, check out the jobs page on https://t.co/UBy7qTBEGd'"
1145988776507912192,netscisociety,b'Submit your best work in network science at @NetSciX2020 and see you in Tokyo! https://t.co/RWys2WlvRu'
1143898227160186880,netscisociety,"b'RT @cosnet_bifi: This is really good news for the whole community working on #networks @netscisociety, complex systems @CompSysSoc and inte'"
1134102231740035072,netscisociety,b'RT @HirokiSayama: Keynote Michelle Girvan discusses forecasting of complex systems dynamics using ANNs #NetSci2019 @2019NetSci https://t.co'
1134101827597799424,netscisociety,b'RT @HirokiSayama: Invited speaker Eleanor Power discusses religious practices and social networks in rural South Indian villages #NetSci201'
1133480481050251265,netscisociety,b'RT @phihoevel: @vcolizza speaking about network science and epidemiology @2019NetSci #NetSci2019 https://t.co/qtwj15845H'
1106500517100965889,netscisociety,b'RT @alexvespi: Welcome to @netscisociety \nThe official twitter account of the network science society https://t.co/s02mCw45Rv'
1105761902251122688,netscisociety,b'@GuidoCaldarelli Thanks! Looking forward to serving the network science community on Twitter!'
1146159995119161350,2019NetSci,b'RT @netscisociety: Submit your best work in network science at @NetSciX2020 and see you in Tokyo! https://t.co/RWys2WlvRu'
1134924266305183744,2019NetSci,b'RT @svscarpino: If youre interested in learning more about complex networks and building collaborations and friendships that will last a l'
1134511100727353344,2019NetSci,b'RT @foucaultwelles: Were diversifying network science syllabi and you can help! Add material by or about diverse folks in network science'
1134470753234116610,2019NetSci,b'RT @svscarpino: How can we study epistasis using network science? @big_data_kane is telling us during his invited talk at #NetSci2019 https'
1134447286770163712,2019NetSci,"b'RT @juniperlov: Paul Hines @paulhinesuvm delivering the last keynote of #NetSci2019. ""You are amazing"" addressing the network science commu'"
1134138572792041473,2019NetSci,b'RT @SaraDWms: Really interesting invited talk by Eleanor Power earlier on social networks and religious practices in Rural South India. #Ne'
1134098341829251078,2019NetSci,"b'Role of religion in shaping social networks, and vice versa. #NetSci2019 https://t.co/KG7bBCqSSC'"
1133459827198484481,2019NetSci,b'RT @phihoevel: @vcolizza speaking about network science and epidemiology @2019NetSci #NetSci2019 https://t.co/qtwj15845H'
1146556657025073152,netsci2017,b'RT @netscisociety: Submit your best work in network science at @NetSciX2020 and see you in Tokyo! https://t.co/RWys2WlvRu'
1133748059307950080,netsci2017,"b'Did you miss this talk on ethics, machine learning and network science? Check out @tinaeliassi slides at https://t.co/zushuAmPex'"
1133472060498432002,netsci2017,b'RT @foucaultwelles: Were diversifying network science syllabi and you can help! Add material by or about diverse folks in network science'
1006801712886239237,netsci2017,b'RT @truthyatindiana: Fil awake and ready for #netsci2018 keynote on 5 reasons why social networks make us vulnerable to misinformation ht'
1006797950541029382,netsci2017,b'FIl Menczer kicks off the main @NetSci2018 conference with a keynote Five reasons why social networks make us vuln https://t.co/OQOY6ItceQ'
